40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731,40.731
40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733,40.733
40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736,40.736
40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739,40.739
40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742,40.742
40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745,40.745
40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748,40.748
40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751,40.751
40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754,40.754
40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757,40.757
40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759,40.759
40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762,40.762
40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765,40.765
40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768,40.768
40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771,40.771
40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774,40.774
40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777,40.777
40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78,40.78
40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783,40.783
40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786,40.786
40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788,40.788
40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791,40.791
40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794,40.794
40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797,40.797
40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8,40.8
40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803,40.803
40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806,40.806
40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809,40.809
40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812,40.812
40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814,40.814
40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817,40.817
40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82,40.82
40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823,40.823
40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826,40.826
40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829,40.829
40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832,40.832
40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835,40.835
40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838,40.838
40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84,40.84
40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843,40.843
